# format: STATE|ID|NAME|REMOTE|DESCRIPTION|INSTALLED_VER|AVAILABLE_VER|UPDATE
# STATE: I = installed, A = available
# UPDATE: 1 = update available, 0 = no
A|com.getmailspring.Mailspring|Mailspring|flathub|The best email app for people and teams at work||1.14.0|0
A|com.getpostman.Postman|Postman|flathub|Platform for building and using APIs||11.77.2|0
A|com.giadamusic.Giada|Giada|flathub|Your hardcore loop machine||1.4.0|0
A|com.gitbutler.gitbutler|GitButler|flathub|Git, finally designed for humans||0.18.0|0
A|com.gitfiend.GitFiend|GitFiend|flathub|A Git client designed for humans||0.45.3|0
A|com.github.ADBeveridge.Raider|Trituradora de archivos|flathub|Elimine permanentemente sus archivos||3.1.0|0
A|com.github.Alcaro.Flips|Flips|flathub|A patcher for IPS and BPS files||1.3.1|0
A|com.github.AlizaMedicalImaging.AlizaMS|Aliza MS|flathub|A DICOM viewer||1.9.10|0
A|com.github.AmatCoder.mednaffe|Mednaffe|flathub|A front-end (GUI) for mednafen emulator (included)||0.9.3-1.32.1|0
A|com.github.Anuken.Mindustry|Mindustry|flathub|Mindustry: A sandbox tower-defense game||146|0
A|com.github.Bleuzen.FFaudioConverter|FFaudioConverter|flathub|Batch audio converter and effects processor||0.32.0|0
A|com.github.Darazaki.Spedread|Spedread|flathub|GTK speed reading software: Read like a speedrunner!||2.6.1|0
A|com.github.Flacon|Flacon|flathub|Flacon extracts individual tracks from one big audio file containing the entire album of music and saves them as separate audio files||12.0.0|0
A|com.github.IsmaelMartinez.teams_for_linux|Portal for Teams|flathub|Unofficial Microsoft Teams client for Linux||2.6.18|0
A|com.github.KRTirtho.Spotube|Spotube|flathub|Freedom of music||v5.1.0|0
A|com.github.LongSoft.UEFITool|UEFITool|flathub|UEFI firmware image viewer and editor||A72|0
A|com.github.Matoking.protontricks|Protontricks|flathub|Apps and fixes for Proton games||1.13.1|0
A|com.github.Murmele.Gittyup|Gittyup|flathub|Graphical Git client designed to help you understand and manage your source code history||v2.0.0|0
A|com.github.PintaProject.Pinta|Pinta|flathub|Edit images and paint digitally||3.1|0
A|com.github.PopoutApps.popout3d|Popout3D|flathub|Creates 3D images from photographs taken with an ordinary camera||1.6.43a|0
A|com.github.Rosalie241.RMG|Rosalie's Mupen GUI|flathub|Play Nintendo 64 games easily||v0.8.8|0
A|com.github.Xenoveritas.abuse|Abuse|flathub|Dark 2D side-scrolling platform game||0.9.1|0
A|com.github._0negal.Viper|Viper|flathub|Viper is a launcher and updater for Northstar, and not much more than that||1.13.0|0
A|com.github._4lex4.ScanTailor-Advanced|ScanTailor Advanced|flathub|Interactive post-processing tool for scanned pages||v1.0.16|0
A|com.github.afrantzis.Bless|Bless|flathub|Gtk# Hex Editor||0.6.3|0
A|com.github.aharotias2.parapara|ParaPara|flathub|An image viewer without library||3.2.9|0
A|com.github.ahrm.sioyek|Sioyek|flathub|PDF viewer designed for reading research papers and technical books||2.0.0.fl1|0
A|com.github.alainm23.byte|Byte|flathub|Redescubre tu música||0.4.2|0
A|com.github.appadeia.Taigo|Taigo|flathub|Taigo is a virtual pet for your desktop||0.3|0
A|com.github.arminstraub.krop|krop|flathub|Crop PDF files||0.6.0|0
A|com.github.arshubham.cipher|Cipher|flathub|Codifique y descodifique texto||2.5.0|0
A|com.github.arshubham.gitignore|gitIgnore|flathub|.gitignore reference for various languages||2.0.0|0
A|com.github.artemanufrij.graphui|GraphUI|flathub|Graph Visualization||1.1.1|0
A|com.github.artemanufrij.playmymusic|Melodía|flathub|A music player for listening to local music files, online radios and audio CD's||2.2.1|0
A|com.github.artemanufrij.playmyvideos|Cinema|flathub|A video player for watching local video files||1.1.2|0
A|com.github.artemanufrij.regextester|Regex Tester|flathub|A simple app for testing regular expressions||1.1.1|0
A|com.github.avojak.paint-spill|Paint Spill|flathub|The color-filling puzzle game||1.2.0|0
A|com.github.avojak.warble|Warble|flathub|The word-guessing game||2.0.1|0
A|com.github.babluboy.bookworm|Bookworm|flathub|Un lector centrado en los libros electrónicos||1.1.2|0
A|com.github.bcedu.valasimplehttpserver|VServer|flathub|Access your files from any device on the same network||1.6.1|0
A|com.github.birros.WebArchives|WebArchives|flathub|Un visor de archivadores web||0.5.0|0
A|com.github.buddhi1980.mandelbulber2|Mandelbulber2|flathub|Free and open source 3D fractals generator||2.33|0
A|com.github.bvschaik.julius|Julius|flathub|Julius is an open source re-implementation of Caesar III||1.8.0|0
A|com.github.calo001.luna|Luna|flathub|Un asombroso widget calendario||1.1.6|0
A|com.github.childishgiant.mixer|Mixer|flathub|Change the volume of apps||1.1.0|0
A|com.github.christianrauch.Jahresarbeit-2003|Jahresarbeit 2003|flathub|Find the largest area of connected squares||2.2|0
A|com.github.corna.Vivado|Xilinx Vivado Design Suite|flathub|Xilinx Design Suite for hardware development||1.0.0|0
A|com.github.cubitect.cubiomes-viewer|Cubiomes Viewer|flathub|Minecraft seed finder and map viewer||4.1.2|0
A|com.github.d4nj1.tlpui|TLP-UI|flathub|TLP configuration utility||1.9.0|0
A|com.github.dahenson.agenda|Agenda|flathub|Get things done||1.2.1|0
A|com.github.dail8859.NotepadNext|Notepad Next|flathub|A cross-platform, reimplementation of Notepad++||v0.12|0
A|com.github.dariasteam.cowsrevenge|Cow's Revenge|flathub|Juego de plataformas indie con estética pixel art||1.3|0
A|com.github.debauchee.barrier|Barrier|flathub|Barrier - Share mouse and keyboard over the local network||2.4.0-5.15-23.08|0
A|com.github.devalien.workspaces|Workspaces|flathub|Always be ready for work||3.1.0|0
A|com.github.dimkr.gplaces|gplaces|flathub|A terminal based Gemini client||0.20.2|0
A|com.github.donadigo.appeditor|AppEditor|flathub|Editar el menú de aplicaciones||1.1.1|0
A|com.github.dynobo.normcap|NormCap|flathub|Capture text from any screen area||0.6.0|0
A|com.github.edenalencar.identifications|Identifications|flathub|It is a tool for the QA team and developers||0.3.1|0
A|com.github.elth0r0.iqpuzzle|iQPuzzle|flathub|Challenging pentomino puzzle||1.4.2|0
A|com.github.emmanueltouzery.cigale|Cigale|flathub|Review your past activity||0.5.3|0
A|com.github.emmanueltouzery.projectpad|Projectpad|flathub|Projectpad allows to manage secret credentials and server information that you need to handle as a software developer or sysadmin.||3.0.1|0
A|com.github.fabiocolacio.marker|Marker|flathub|Powerful markdown editor for the GNOME desktop.||2023.05.02|0
A|com.github.finefindus.eyedropper|Eyedropper|flathub|Elija y formatee los colores||2.1.0|0
A|com.github.flxzt.rnote|Rnote|flathub|Dibujar y tomar notas a mano||0.13.1|0
A|com.github.fontmatrix.Fontmatrix|Fontmatrix|flathub|Font management application||0.9.100|0
A|com.github.gabutakut.gabutdm|Gabut Download Manager|flathub|Simple and Fast Download Manager||2.7.0|0
A|com.github.geigi.cozy|Cozy|flathub|Listen to audio books||1.3.0|0
A|com.github.gijsgoudzwaard.image-optimizer|Image Optimizer|flathub|Simple lossless image compression||0.1.25|0
A|com.github.git_cola.git-cola|Git Cola|flathub|Sleek and powerful Git GUI||4.16.1|0
A|com.github.gmg137.netease-cloud-music-gtk|NetEase Cloud Music Gtk4|flathub|Linux music player for NetEase Cloud Music||2.5.2|0
A|com.github.gpuvis.Gpuvis|gpuvis|flathub|A GPU Trace Visualizer||0.1|0
A|com.github.gyunaev.spivak|Spivak|flathub|Karaoke player||1.4|0
A|com.github.hluk.copyq|CopyQ|flathub|Advanced clipboard manager||13.0.0|0
A|com.github.hopsan.Hopsan|Hopsan|flathub|A modelling and simulation tool for fluid power and mechatronic systems||2.23.0|0
A|com.github.horaciodrs.tradesim|TradeSim|flathub|El Simulador de Trading para Linux||2021.4.1|0
A|com.github.hugolabe.Wike|Wike|flathub|Buscar y leer artículos de Wikipedia||3.2.0|0
A|com.github.huluti.Coulr|Coulr|flathub|Enjoy colors and feel happy||2.1.0|0
A|com.github.huluti.Curtail|Curtail|flathub|Comprima sus imágenes||1.13.0|0
A|com.github.ilai_deutel.kibi|Kibi|flathub|Small but mighty text editor||0.3.2|0
A|com.github.iortcw.iortcw|IO Return to Castle Wolfenstein|flathub|Game engine for Return to Castle Wolfenstein||1.51c|0
A|com.github.iwalton3.jellyfin-media-player|Jellyfin Media Player|flathub|Desktop client for Jellyfin media server||1.12.0|0
A|com.github.iwalton3.jellyfin-mpv-shim|Jellyfin MPV Shim|flathub|Cast-only client for Jellyfin Media Server||2.9.0|0
A|com.github.jeromerobert.pdfarranger|PDF Arranger|flathub|Fusionar, mezclar y recortar archivos PDF||1.12.1|0
A|com.github.jkotra.eovpn|eOVPN|flathub|OpenVPN Configuration Manager||1.33|0
A|com.github.jkotra.unlockr|unlockR|flathub|Eliminador de contraseñas PDF||0.9.2|0
A|com.github.jmlich.geotagging|Geotagging|flathub|Geo-sync your photos easily||0.7.4|0
A|com.github.jms55.Sandbox|Sandbox|flathub|A sand simulation game||1.3.0|0
A|com.github.johnfactotum.Foliate|Foliate|flathub|Lea libros electrónicos con estilo||3.3.0|0
A|com.github.johnfactotum.QuickLookup|Quick Lookup|flathub|Look up words quickly||2.1.2|0
A|com.github.joseexposito.touche|Touché|flathub|Multi-touch gestures||2.0.15|0
A|com.github.junrrein.PDFSlicer|PDF Slicer|flathub|Una herramienta sencilla para extraer, combinar, rotar y reordenar páginas de documentos PDF||1.8.8|0
A|com.github.juzzlin.DustRacing2D|Dust Racing 2D|flathub|Traditional top-down car racing game including a level editor||2.1.1|0
A|com.github.k4zmu2a.spacecadetpinball|Space Cadet Pinball|flathub|Game engine for Space Cadet Pinball||2.1.0|0
A|com.github.kalibari.audok|Audok|flathub|A free, open source music player||1.0.29|0
A|com.github.keriew.augustus|Augustus|flathub|Augustus is an open source re-implementation of Caesar III with changes to gameplay||4.0.0|0
A|com.github.kmwallio.thiefmd|ThiefMD|flathub|The markdown editor worth stealing.||0.2.7|0
A|com.github.lachhebo.Gabtag|GabTag|flathub|Una herramienta para etiquetar archivos de audio||13|0
A|com.github.libresprite.LibreSprite|LibreSprite|flathub|Animated sprite editor and pixel art tool||1.1-dev|0
A|com.github.lxgr_linux.pokete|Pokete|flathub|A terminal based Pokemon like game||0.9.2|0
A|com.github.makhber.Makhber|Makhber|flathub|Visualization and Analysis of Scientific Data||0.9.8.3|0
A|com.github.maoschanz.DynamicWallpaperEditor|Editor de fondos dinámicos|flathub|Create or edit XML dynamic wallpapers ("background slideshows") for the GNOME desktop||2.7|0
A|com.github.maoschanz.drawing|Dibujo|flathub|Editar capturas de pantalla o memes||1.0.2|0
A|com.github.marhkb.Pods|Cápsulas|flathub|Manage your Podman containers||2.2.0|0
A|com.github.marktext.marktext|MarkText|flathub|Next generation markdown editor||0.17.1|0
A|com.github.mgropp.PdfJumbler|PdfJumbler|flathub|Simple tool to rearrange, merge, delete and rotate pages in PDF files||0.4.0|0
A|com.github.mikacousin.olc|Open Lighting Console|flathub|Control your lighting shows||0.9.2.beta|0
A|com.github.mtkennerly.ludusavi|Ludusavi|flathub|Back up your PC video game save data||0.30.0|0
A|com.github.muriloventuroso.easyssh|EasySSH|flathub|Gestor de conexiones SSH||1.7.9|0
A|com.github.muriloventuroso.givemelyrics|Give Me Lyrics|flathub|Letras para sus canciones||0.5.0|0
A|com.github.muriloventuroso.pdftricks|PDF Tricks|flathub|Tricks for PDF Files||0.4.1|0
A|com.github.naaando.lyrics|Lyrics|flathub|The beautiful way to sing your songs||0.9.0|0
A|com.github.neithern.g4music|Gapless|flathub|Play your music elegantly||4.6|0
A|com.github.nihui.waifu2x-ncnn-vulkan|waifu2x-ncnn-vulkan|flathub|waifu2x converter ncnn version||20220419|0
A|com.github.nrittsti.NTag|NTag (audio file tag editor)|flathub|NTag is a cross platform-graphical tag editor focused on everyday life use cases.||1.2.16|0
A|com.github.ojubaorg.Othman|Othman|flathub|Electronic Quran Browser||0.6.0|0
A|com.github.opentyrian.OpenTyrian|OpenTyrian|flathub|An open-source port of the DOS shoot-em-up Tyrian.||v2.1.20221123|0
A|com.github.optyfr.JRomManager|JRomManager|flathub|A Mame and Retrogaming Rom Manager||2.5.1|0
A|com.github.paolostivanin.OTPClient|OTPClient|flathub|Application for managing TOTP/HOTP tokens with built-in encryption||4.1.0|0
A|com.github.petebuffon.yafc|YAFC|flathub|YAFC is a Factorio calculator, planner and analyser. The main goal of YAFC is to cope with heavily modded games.||0.6.0|0
A|com.github.phase1geo.minder|Minder|flathub|Create, develop and visualize your ideas||2.0.3|0
A|com.github.philip_scott.spice-up|Spice-Up|flathub|Create simple and beautiful presentations||1.9.1|0
A|com.github.polymeilex.neothesia|Neothesia|flathub|Learn how to play the piano||0.3.1|0
A|com.github.powertab.powertabeditor|Power Tab Editor|flathub|View and edit guitar tablature||2.0.22|0
A|com.github.qarmin.czkawka|Czkawka|flathub|Multi functional app to find duplicates, empty folders, similar images, broken files etc.||10.0.0|0
A|com.github.qarmin.szyszka|Szyszka|flathub|Simple but powerful file renamer, written in Rust||3.0.0|0
A|com.github.rafostar.Clapper|Clapper|flathub|Lean back and enjoy videos||0.10.0|0
A|com.github.raibtoffoletto.litteris|Litteris|flathub|Penpal Correspondence Organized||0.1.7|0
A|com.github.rajsolai.textsnatcher|TextSnatcher|flathub|Snatch Text with just a Drag||2.0.0|0
A|com.github.ransome1.sleek|sleek|flathub|todo manager based on the todo.txt syntax for Linux, free and open-source (FOSS)||2.0.22|0
A|com.github.reds.LogisimEvolution|Logisim-evolution|flathub|Digital logic designer and simulator||4.0.0|0
A|com.github.reduz.ChibiTracker|ChibiTracker|flathub|Portable Impulse Tracker clone||1.4.2|0
A|com.github.rkoesters.xkcd-gtk|Comic Sticks|flathub|Read xkcd: a webcomic of romance, sarcasm, math, and language||1.7.3|0
A|com.github.robertsanseries.ciano|Ciano|flathub|Un convertidor de archivos multimedia||0.2.4|0
A|com.github.rogercrocker.badabib|Bada Bib!|flathub|View and edit BibTeX entries||0.8.1|0
A|com.github.ryanakca.slingshot|Slingshot|flathub|2D space shooting game with gravity||0.9|0
A|com.github.ryonakano.konbucase|KonbuCase|flathub|Convertir mayúsculas y minúsculas en el texto||4.4.0|0
A|com.github.ryonakano.pinit|Pin It!|flathub|Fijar las aplicaciones portátiles al lanzador||2.2.0|0
A|com.github.ryonakano.reco|Reco|flathub|Centrarse en la grabación||5.1.1|0
A|com.github.sakya.corechess|CoreChess|flathub|Open source chess GUI for chess engines||0.18.4.0|0
A|com.github.scrivanolabs.scrivano|Scrivano for Handwritten Notes|flathub|A note-taking application for those who prefer handwriting over typing||0.21.5|0
A|com.github.sdv43.whaler|Whaler|flathub|Docker Container Management||1.2.5|0
A|com.github.shonumi.gbe-plus|GB Enhanced+|flathub|Game Boy family emulator||1.9|0
A|com.github.sixpounder.GameOfLife|Game of Life|flathub|Play Conway's Game of Life||0.6.1|0
A|com.github.skylot.jadx|JADX|flathub|Dex to Java decompiler||1.5.3|0
A|com.github.subhadeepjasu.pebbles|Pebbles|flathub|Perform advanced calculations with ease||2.0.5|0
A|com.github.taiko2k.avvie|Avvie|flathub|Recortar imágenes para avatares o fondos de pantalla||2.4|0
A|com.github.taiko2k.tauonmb|Tauon|flathub|Play your music with style||8.2.3|0
A|com.github.tchx84.Flatseal|Flatseal|flathub|Un administrador de permisos para Flatpak||2.4.0|0
A|com.github.tenderowl.frog|Frog|flathub|Extraer texto de imágenes||1.6.0|0
A|com.github.tenderowl.norka|Norka|flathub|Continuous text editor||1.1.0|0
A|com.github.themix_project.Oomox|Oomox theme designer|flathub|customize icons, xrdb and GTK themes||1.15.1|0
A|com.github.tmewett.BrogueCE|BrogueCE|flathub|Brogue: Community Edition - a community-lead fork of the much-loved minimalist roguelike game||1.14.1|0
A|com.github.unrud.RemoteTouchpad|Remote Touchpad|flathub|Control mouse and keyboard from a smartphone||1.5.3|0
A|com.github.unrud.VideoDownloader|Descargador de vídeo|flathub|Descargar vídeos de Internet||0.12.30|0
A|com.github.unrud.djpdf|Escanear a un PDF|flathub|Crea pequeños archivos PDF a partir de documentos escaneados donde puedas buscar texto||0.5.12|0
A|com.github.utsushi.Utsushi|Escáner Epson|flathub|Haz copias digitales de tus fotos y documentos||0.65.0|0
A|com.github.varnholt.dynablaster_revenge|Dynablaster Revenge|flathub|Remake of the game Dynablaster||1.0.2|0
A|com.github.vikdevelop.photopea_app|Photocrea|flathub|Advanced image editor||2.4.0|0
A|com.github.vikdevelop.timer|Timer|flathub|Simple countdown timer||3.5|0
A|com.github.vkohaupt.vokoscreenNG|vokoscreenNG|flathub|Easy to use screencast creator||4.7.4|0
A|com.github.vladimiry.ElectronMail|ElectronMail|flathub|Unofficial ProtonMail desktop app||5.3.5|0
A|com.github.weclaw1.ImageRoll|Image Roll|flathub|Image viewer with basic image manipulation tools||2.1.0|0
A|com.github.wwmm.easyeffects|Easy Effects|flathub|Simple audio effects||8.0.9|0
A|com.github.wwmm.pulseeffects|PulseEffects|flathub|Audio Effects for PulseAudio Applications||4.8.7|0
A|com.github.xournalpp.xournalpp|Xournal++|flathub|Tomar notas manuscritas||1.3.1|0
A|com.github.yucefsourani.albasheer-electronic-quran-browser|albasheer|flathub|Electronic Quran Browser||3.0.1|0
A|com.github.z.Cumulonimbus|CPod|flathub|A simple, beautiful podcast app||1.28.2|0
A|com.github.zadam.trilium|Trilium Notes|flathub|Build your personal knowledge base||0.63.7|0
A|com.github.zocker_160.SyncThingy|SyncThingy|flathub|SyncThingy = Syncthing + simple tray indicator||0.8.1|0
A|com.github.ztefn.haguichi|Haguichi|flathub|Gestione sus redes de Hamachi||1.5.3|0
A|com.gitlab.ColinDuquesnoy.MellowPlayer|MellowPlayer|flathub|Cloud music integration for your desktop||3.6.8.1|0
A|com.gitlab.adnan338.Invoicer|Invoicer|flathub|Create your payment invoices||1.1.0|0
A|com.gitlab.adnan338.Nixwriter|Nixwriter|flathub|Create bootable Linux images||3.0.0|0
A|com.gitlab.azymohliad.Qwertone|Qwertone|flathub|Turns your PC into musical instrument||0.5.0|0
A|com.gitlab.bitseater.meteo|Meteo|flathub|Conozca la previsión meteorológica de las próximas horas y días, con datos y mapas||0.9.9.3|0
A|com.gitlab.coringao.JAG|JAG|flathub|Arcade and Puzzle 2D Game in which you have to break all the target pieces||0.3.8|0
A|com.gitlab.coringao.cavestory-nx|Cave Story NX|flathub|A nostalgic side-action adventure game||1.3.0|0
A|com.gitlab.cutecom.cutecom|Cutecom|flathub|Graphical serial terminal||0.51.0|0
A|com.gitlab.guillermop.MasterKey|Master Key|flathub|Administrar contraseñas sin guardarlas||1.8.0|0
A|com.gitlab.j0chn.nextcloud_password_client|Nextcloud Password client|flathub|Manage Nextcloud Passwords on your desktop||25.12.23|0
A|com.gitlab.tipp10.tipp10|Tipp10|flathub|Touch Typing Tutor||3.3.4|0
A|com.gluonhq.SceneBuilder|Gluon Scene Builder|flathub|Design JavaFX user interfaces||25.0.0|0
A|com.google.AndroidStudio|Android Studio|flathub|IDE for Android app development||2025.2.2.8|0
A|com.google.Chrome|Google Chrome|flathub|The browser built to be yours||143.0.7499.169-1|0
A|com.google.ChromeDev|Google Chrome (unstable)|flathub|The web browser from Google||145.0.7587.4-1|0
